"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",14.9149867605288,0.320136234414049,0.692420963809669,0.462343359237239,0.643835110517444,0.999949008012184
"Locus10002v1rpkm3.08",6.2700259842244,1.15910960463172,1.04087543712459,1.11359108236212,0.265454653856969,0.999949008012184
"Locus10004v1rpkm3.08",25.2184846279313,-0.0231210829444542,0.435065696625282,-0.0531438886673895,0.957617262739041,0.999949008012184
"Locus10005v1rpkm3.08",18.4912900476825,0.470487409958578,0.517046856533678,0.909951204640837,0.362848243860369,0.999949008012184
"Locus10006v1rpkm3.08",34.7629480106575,0.634608537605426,0.42683621774147,1.48677293825568,0.137074791173211,0.999949008012184
"Locus10007v1rpkm3.07",20.4683705920599,-0.00186901177900204,0.52816818981469,-0.0035386678240842,0.997176557469959,0.999949008012184
"Locus10008v1rpkm3.07",44.2805849426594,-0.13483433253227,0.385685479587946,-0.349596600515848,0.726641462538466,0.999949008012184
"Locus10009v1rpkm3.07",4.69150880326256,-0.359843118286147,1.01782360895726,-0.353541728762609,0.723682350895413,0.999949008012184
"Locus10009v2rpkm1.98",11.4349904776371,1.16830207441299,0.657082855075822,1.77801332874251,0.075401665816218,0.999949008012184
"Locus1000v1rpkm124.69",255.658158758048,-0.682874765761841,0.251558799682617,-2.71457315992683,0.00663612408592138,0.681165285880879
"Locus10010v1rpkm3.07",36.4185607482664,-0.0744048681856306,0.398703331168204,-0.186617121977947,0.851960841189239,0.999949008012184
"Locus10011v1rpkm3.07",33.8819307339739,1.14425892561616,0.50326340177944,2.27367800155998,0.0229853537732013,0.999949008012184
"Locus10012v1rpkm3.07",14.2680327249095,-0.331348318693048,0.564807964650689,-0.586656597340963,0.557434362989385,0.999949008012184
"Locus10013v1rpkm3.07",21.3643079568945,-0.401455345816352,0.516897937051315,-0.776662696907798,0.437357800632263,0.999949008012184
"Locus10015v1rpkm3.07",149.287569010496,0.260821050037819,0.293129846583266,0.889779915208091,0.373584073234209,0.999949008012184
"Locus10016v1rpkm3.07",19.8176392608269,0.121769276558401,0.575743135457745,0.211499311166928,0.832497669664384,0.999949008012184
"Locus10017v1rpkm3.07",89.3142021152585,0.198715483827513,0.293494719635806,0.677066640497304,0.498363673525628,0.999949008012184
"Locus10018v1rpkm3.07",16.3335287296458,-0.257857090648999,0.548035666839963,-0.47051151275579,0.63798961088561,0.999949008012184
"Locus10019v1rpkm3.07",3.72680305325686,1.21905333091182,1.12467870570487,1.08391252072991,0.278403587576857,0.999949008012184
"Locus1001v1rpkm123.92",627.456528375657,-0.116664404926455,0.284746398494825,-0.409713364394229,0.682016225265502,0.999949008012184
"Locus10020v1rpkm3.07",38.9659114608526,0.073774842543124,0.363707390825886,0.202841197083183,0.839259156598139,0.999949008012184
"Locus10021v1rpkm3.07",10.8308707518532,0.146008575254976,0.636168832540574,0.229512305203452,0.818470757694809,0.999949008012184
"Locus10022v1rpkm3.07",6.67418622054061,-0.547168461867189,0.823969983371969,-0.664063585942764,0.506649614998602,0.999949008012184
"Locus10023v1rpkm3.07",17.2772502792499,-0.0624096683632023,0.51523335441673,-0.121128936681231,0.903588909762848,0.999949008012184
"Locus10024v1rpkm3.07",34.0077164887122,0.313539798841823,0.468988739568759,0.668544407121857,0.503786145494792,0.999949008012184
"Locus10025v1rpkm3.06",3.05446138010483,0.102321778542783,1.30572153129724,0.0783641657812948,0.937538377407356,0.999949008012184
"Locus10026v1rpkm3.06",34.9576498457768,0.428717638486089,0.415396083188627,1.03206952553622,0.302039548699503,0.999949008012184
"Locus10028v1rpkm3.06",13.5275880456848,0.315999354852468,0.582832085684631,0.5421790642862,0.587695156234145,0.999949008012184
"Locus1002v1rpkm123.72",497.710327000183,-0.11286390542059,0.235573981800269,-0.479101743571504,0.631866249420831,0.999949008012184
"Locus10030v1rpkm3.06",10.3519917353086,-0.159111342149165,0.663108268786839,-0.239947757611679,0.810370756893743,0.999949008012184
"Locus10031v1rpkm3.06",49.7981097439778,-0.175909648168022,0.363828014967705,-0.4834967097947,0.628743095379137,0.999949008012184
"Locus10032v1rpkm3.06",19.4260446592241,0.461069263677673,0.613971530317011,0.750961959815319,0.452675549572458,0.999949008012184
"Locus10033v1rpkm3.06",48.395401872758,-0.2946933491197,0.354103382682504,-0.832224043970596,0.405282494659781,0.999949008012184
"Locus10035v1rpkm3.06",2.73717238232478,-0.67829193672289,1.35240060647269,-0.501546607918198,0.6159864848026,0.999949008012184
"Locus10036v1rpkm3.06",44.8712687803541,0.299623693197603,0.379337137004585,0.789861218344095,0.429608822306318,0.999949008012184
"Locus10037v1rpkm3.06",13.153920153112,-0.0494718774363385,0.668176691544289,-0.0740401125366991,0.940978467646156,0.999949008012184
"Locus10038v1rpkm3.05",25.6576922382767,0.0174003593182568,0.439734593248189,0.0395701397739158,0.968435833794452,0.999949008012184
"Locus10039v1rpkm3.05",32.1971358215418,0.23602010597501,0.408482664926738,0.57779711659818,0.563401102216436,0.999949008012184
"Locus1003v1rpkm123.70",1099.62506694052,-0.209350716873756,0.184416098871892,-1.13520846690931,0.25628798277837,0.999949008012184
"Locus10040v1rpkm3.05",16.6583168218277,-0.194097604708987,0.535108395182386,-0.362725770061654,0.716809747203716,0.999949008012184
"Locus10041v1rpkm3.05",40.8337631584359,0.273011663568593,0.464914447111482,0.587229898457268,0.5570493147832,0.999949008012184
"Locus10042v1rpkm3.05",59.5044362828328,0.33504405595342,0.417248100621538,0.802985215401422,0.421983279989601,0.999949008012184
"Locus10043v1rpkm3.05",20.6431759638449,0.305244400536455,0.538967117540852,0.566350693024085,0.571155406092794,0.999949008012184
"Locus10044v1rpkm3.05",15.6110080642558,0.397761461308047,0.59214209803743,0.671733123901121,0.501753610045027,0.999949008012184
"Locus10045v1rpkm3.05",73.6926664817434,-0.0780434857160209,0.29619300078613,-0.26348862231344,0.792173991894971,0.999949008012184
"Locus10046v1rpkm3.05",20.4396728361058,-0.349940697092104,0.564505190794272,-0.619906960642345,0.535319042833136,0.999949008012184
"Locus10048v1rpkm3.05",79.8890944397215,0.0654887543313895,0.322893851618069,0.202818214107254,0.839277121006146,0.999949008012184
"Locus10049v1rpkm3.04",34.7181369975989,-0.274815149633225,0.42529675927826,-0.646172686807193,0.518167526015517,0.999949008012184
"Locus1004v1rpkm123.58",949.913536047789,-0.327219347927389,0.215468843037429,-1.51863881252914,0.128853435944296,0.999949008012184
"Locus1004v2rpkm73.82",338.594424426005,-0.331960394444606,0.246992032983293,-1.34401255957539,0.178944325552355,0.999949008012184
"Locus10050v1rpkm3.04",7.43647727257987,0.611655997402998,0.865744904897112,0.70650834205682,0.47987206681372,0.999949008012184
"Locus10051v1rpkm3.04",23.1481491745692,-0.287515359127639,0.514133916507516,-0.559222704233783,0.576009739947938,0.999949008012184
"Locus10051v2rpkm2.34",24.1567800297523,-0.23518322383113,0.523064433136093,-0.449625722821684,0.652980337325978,0.999949008012184
"Locus10051v4rpkm1.12",2.62480145993879,-0.740180824437601,2.26487017882887,-0.326809382434598,0.743812062608786,0.999949008012184
"Locus10051v5rpkm1.07",16.928446188706,0.104001887170087,0.615308112810716,0.16902407916419,0.865777701457167,0.999949008012184
"Locus10051v6rpkm0.00_PRE",3.13006141527915,0.673333219605943,1.45901179113426,0.461499505142781,0.64444027635071,0.999949008012184
"Locus10053v1rpkm3.04",128.652175567438,0.147819434332829,0.283816895415961,0.520826760916349,0.60248745903073,0.999949008012184
"Locus10054v1rpkm3.04",54.337364545361,0.0128165940568539,0.383932120455443,0.03338244802662,0.973369606307394,0.999949008012184
"Locus10055v1rpkm3.04",100.677983922411,0.00444019865707133,0.266445278186838,0.0166645800116516,0.986704204291263,0.999949008012184
"Locus10056v1rpkm3.04",29.1241212387373,-0.093854952222734,0.476510735932555,-0.196962933141591,0.843856544604925,0.999949008012184
"Locus10057v1rpkm3.04",6.07820974742134,0.888187366972197,0.971614323149004,0.914135728355239,0.360645530883495,0.999949008012184
"Locus10058v1rpkm3.04",36.5228931080914,0.325606723740947,0.474739824032598,0.685863513566517,0.492799180277481,0.999949008012184
"Locus10059v1rpkm3.04",10.6305528447539,0.375882889389818,0.729796679965337,0.515051520113343,0.606517018700198,0.999949008012184
"Locus1005v1rpkm123.47",263.617406232628,-0.438305068689654,0.256927481023061,-1.7059485693954,0.0880176556683458,0.999949008012184
"Locus10060v1rpkm3.04",1.58973324838569,0.559072926736519,1.63168224190939,0.342635908130184,0.731872384729781,NA
"Locus10061v1rpkm3.04",7.45772596384271,0.208894693498674,0.854287091189458,0.244525166835685,0.8068241131209,0.999949008012184
"Locus10062v1rpkm3.04",17.6720504366088,-0.743308639330302,0.530253337267649,-1.40179907807937,0.160975253853999,0.999949008012184
"Locus10063v1rpkm3.04",1.6924101628569,-1.04119652013493,1.6439030638926,-0.633368562297999,0.526492989703504,NA
"Locus10064v1rpkm3.04",11.0648350001339,-1.22188675821144,0.651327780406402,-1.87599361637705,0.0606561564664673,0.999949008012184
"Locus10065v1rpkm3.04",7.43831291508948,0.284871671232959,0.800263950724783,0.355972140160701,0.721861429319024,0.999949008012184
"Locus10066v1rpkm3.03",18.2391640124552,-0.425286462084414,0.546694916919245,-0.777922839453135,0.436614502869244,0.999949008012184
"Locus10067v1rpkm3.03",11.0999944198209,0.491212476837926,0.681225332644483,0.721071946827145,0.470865249950235,0.999949008012184
