"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",12.9823142520495,0.0953925055966422,0.653502505266166,0.145971139862409,0.883944171414262,0.935324211274711
"Locus10002v1rpkm3.08",3.15362941970333,-0.437255916946249,1.20999961544321,-0.361368641250425,0.717823887029576,0.830495960071366
"Locus10004v1rpkm3.08",24.8146165191596,0.0324157171247011,0.439303904502595,0.073788820887909,0.941178422414464,0.968531735851207
"Locus10005v1rpkm3.08",18.3012162490908,0.549059849390778,0.519910300277507,1.05606649665858,0.290937835690756,0.461502465541499
"Locus10006v1rpkm3.08",25.2867443750067,-0.0893270431476444,0.455533489968436,-0.196093251352022,0.844537178360184,0.911442190430868
"Locus10007v1rpkm3.07",17.472493784945,-0.337899394238831,0.514809773947354,-0.656357768128516,0.511593956474186,0.672777865377153
"Locus10008v1rpkm3.07",43.5626350833455,-0.0931234753588122,0.369555918247988,-0.251987509225389,0.80105071853725,0.885176029450592
"Locus10009v1rpkm3.07",5.83986536330886,0.430722869580034,0.956677802115215,0.450227724138373,0.652546247606537,0.784520704619931
"Locus10009v2rpkm1.98",9.70631560344887,0.87138090161423,0.677489901577102,1.28619024370072,0.198376675147224,0.350944174870592
"Locus1000v1rpkm124.69",471.870568204786,1.08124327217841,0.221979019099766,4.87092553414907,1.1107670019474e-06,1.01859950446247e-05
"Locus10010v1rpkm3.07",32.9125827018585,-0.266033429432092,0.395454740640097,-0.672727880316924,0.50112042696915,0.664462645249752
"Locus10011v1rpkm3.07",12.7265487918106,-1.92160224678809,0.697849239315763,-2.75360656504005,0.00589425776702273,0.02106081461735
"Locus10012v1rpkm3.07",16.4799318559533,0.190490075038769,0.54464165003363,0.349753044092399,0.726524041297694,0.835595328818954
"Locus10013v1rpkm3.07",20.2506211898968,-0.475943654715607,0.536534241663481,-0.887070419289517,0.37504098876923,0.549578095486589
"Locus10015v1rpkm3.07",109.604560169984,-0.576461492183993,0.277670992380394,-2.07605946606865,0.0378884514519128,0.0976424211480768
"Locus10016v1rpkm3.07",34.1838238039476,1.45804040030235,0.483288752717401,3.01691357827838,0.00255362603711394,0.0102974609264976
"Locus10017v1rpkm3.07",115.606560467589,0.910431882686089,0.252182004665033,3.61021748516668,0.000305940370868526,0.0016362031073924
"Locus10018v1rpkm3.07",15.8803526932622,-0.278327524972202,0.578390455981606,-0.481210438543358,0.6303669426803,0.768401121134083
"Locus10019v1rpkm3.07",149.45628891915,7.13340587868267,0.540669820003547,13.1936453908892,9.54553237611488e-40,1.73952095322179e-37
"Locus1001v1rpkm123.92",681.621510840574,0.231095305101056,0.190739244558742,1.21157712266122,0.225674296208111,0.385075690419011
"Locus10020v1rpkm3.07",37.311990290648,0.0485420283049818,0.384318969710477,0.126306615417788,0.899489219853997,0.944017297886226
"Locus10021v1rpkm3.07",8.6118761124421,-0.432235860747907,0.725768748522976,-0.595555900729478,0.55147194438801,0.706258050260749
"Locus10022v1rpkm3.07",10.3476583862356,0.711281915019518,0.671819850929469,1.05873905636378,0.289718635489696,0.460072721916411
"Locus10023v1rpkm3.07",12.6995673474166,-1.05571254057101,0.626328071012176,-1.68555839891533,0.091880887686433,0.196690819927466
"Locus10024v1rpkm3.07",67.1152649016784,1.82637463586556,0.31917937236062,5.7220948282399,1.05218548230936e-08,1.3982883872738e-07
"Locus10025v1rpkm3.06",5.16536933987077,1.44846001200052,1.06484401654215,1.36025557687226,0.17374906075518,0.318085007025353
"Locus10026v1rpkm3.06",38.2658703541106,0.721077460981893,0.362623927758162,1.9884993950614,0.046756485844676,0.115642304724126
"Locus10028v1rpkm3.06",15.2962284227738,0.689144976190285,0.570606925785712,1.20774029379568,0.227147173818687,0.387051734558252
"Locus1002v1rpkm123.72",540.176868636761,0.227269642560249,0.168245972683706,1.35081772796728,0.176753827766951,0.32203674120237
"Locus10030v1rpkm3.06",10.2857567517775,-0.104671281985792,0.670994648329479,-0.155994212839675,0.876037582864104,0.930406336069322
"Locus10031v1rpkm3.06",66.0662846561508,0.675599616951735,0.336010136175536,2.01065248995582,0.0443621756001514,0.110808408870019
"Locus10032v1rpkm3.06",15.3450929543333,-0.066831258702391,0.69327782817493,-0.0963989557813004,0.923203721428668,0.957415360830704
"Locus10033v1rpkm3.06",40.7825062032215,-0.778366306321248,0.387650276140212,-2.00790855631872,0.0446530097851206,0.111356246559778
"Locus10035v1rpkm3.06",4.51729091697572,0.875873086902052,1.20223736918589,0.728535902602297,0.466285599293755,0.63362464825496
"Locus10036v1rpkm3.06",34.6488544246082,-0.361193783506381,0.449373587468727,-0.803771724860259,0.421528822260506,0.594401442650846
"Locus10037v1rpkm3.06",13.9837344585289,0.225515529509613,0.602293797828342,0.374427779802385,0.70808607828471,0.823772407171443
"Locus10038v1rpkm3.05",20.9589420080398,-0.485430138228385,0.506528547254318,-0.958347048472789,0.337887786752266,0.512791061145473
"Locus10039v1rpkm3.05",33.5811925689064,0.450731226222658,0.405909426616665,1.11042315518413,0.266816724831803,0.435233702467969
"Locus1003v1rpkm123.70",1395.05484024101,0.540893935169103,0.14318626481905,3.7775546128859,0.000158375782915007,0.000908663760501383
"Locus10040v1rpkm3.05",16.9322053407307,-0.0186138001675728,0.52457024778666,-0.0354839037214001,0.97169388126233,0.9843938840868
"Locus10041v1rpkm3.05",20.0542693846032,-3.06388307398982,0.685976136625006,-4.46645722847458,7.95255525015295e-06,6.14189681853562e-05
"Locus10042v1rpkm3.05",27.7942064839556,-3.35270037079812,0.596496591278694,-5.62065302604836,1.90237001182323e-08,2.40998359787247e-07
"Locus10043v1rpkm3.05",9.69412909252334,-3.50507971565634,0.972065752068299,-3.60580517130499,0.00031118655006565,0.00166063102885501
"Locus10044v1rpkm3.05",11.7912992385812,-0.253302525138689,0.724811053819511,-0.349473871575039,0.72673358321293,0.835724105829584
"Locus10045v1rpkm3.05",65.5363044881885,-0.315399477920836,0.29312035423172,-1.07600674387663,0.281924240339169,0.452314530018729
