"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",29.9380893020501,0.508521416841483,0.41762071459249,1.21766329847334,0.223351949487396,0.651556965876473
"Locus10002v1rpkm3.08",24.1993982719243,0.0306117983907651,0.687050873848133,0.0445553590803402,0.964461725589673,0.993742512236641
"Locus10004v1rpkm3.08",12.204774098165,-1.56484723064441,0.601892748611709,-2.59987719448988,0.00932571270702051,0.126313839657273
"Locus10005v1rpkm3.08",29.0876074648765,-0.0162310461092064,0.410199505733196,-0.0395686632537375,0.968437010965175,0.995271308428252
"Locus10006v1rpkm3.08",33.7227275795003,-0.731009269661354,0.389985166484066,-1.87445403693635,0.060867871515775,0.360648400857666
"Locus10007v1rpkm3.07",10.213922144645,0.201842900860676,0.672863086288305,0.299976183823809,0.764195322085812,0.948384858705961
"Locus10008v1rpkm3.07",11.8536405680622,-0.606917411412312,0.586671182410398,-1.0345103519807,0.300897639835614,0.723018060472826
"Locus10009v1rpkm3.07",11.2689707586799,-1.30684784448319,0.633336540376933,-2.06343351625569,0.0390714583257607,0.285269197248632
"Locus10009v2rpkm1.98",11.3694105039256,-0.124139658863476,0.67086301960624,-0.185044718870239,0.853193960610077,0.968741331523043
"Locus1000v1rpkm124.69",381.657817212582,0.225293737088615,0.20934480971808,1.07618496676375,0.281844541705321,0.706236804667997
"Locus10010v1rpkm3.07",17.7805711075592,-0.278160620546389,0.533276696850934,-0.521606554700331,0.601944298598319,0.893944714927137
"Locus10011v1rpkm3.07",6.50648437336504,1.3664884400031,0.820007663189511,1.66643374366526,0.0956270545687611,0.442286646861877
"Locus10012v1rpkm3.07",18.8876878865029,-0.746871401531055,0.466731216970794,-1.60021737217074,0.109550369579027,0.475225973524556
"Locus10013v1rpkm3.07",13.480721223294,-0.423162169392609,0.52546032613849,-0.805317068373837,0.420636734715224,0.812460715185194
"Locus10014v1rpkm3.07",18.5150355928306,2.3628435476178,0.703432402154217,3.35902005705416,0.000782193900586597,0.0243240340834683
"Locus10015v1rpkm3.07",40.716570122471,0.246904070925391,0.371363103144627,0.664858917955655,0.506140734145543,0.853928858429415
"Locus10016v1rpkm3.07",22.1614099649275,-0.961950599038461,0.519420900398431,-1.85196744740264,0.0640304975101483,0.368128820641172
"Locus10017v1rpkm3.07",39.958540735294,-0.552313683508754,0.413921460649038,-1.3343441595,0.1820910914983,0.600767079604153
"Locus10018v1rpkm3.07",13.9014257589451,0.101496942909712,0.561864615246243,0.18064305912062,0.856647755549047,0.969873684056283
"Locus10019v1rpkm3.07",49.0507595778655,-0.0711302437624741,0.336936916507479,-0.211108490276978,0.832802615247632,0.964797180239531
"Locus1001v1rpkm123.92",1305.65857559375,-0.241501032674132,0.263069962750763,-0.91801066966712,0.358613279953743,0.769847637754624
"Locus10020v1rpkm3.07",49.0204224769507,0.0900798815966806,0.422740930122382,0.213085308703377,0.831260423462868,0.964433972616996
"Locus10021v1rpkm3.07",25.5925502231288,-0.257702017746704,0.522628434254077,-0.493088398671821,0.621950127781286,0.89905353615135
"Locus10022v1rpkm3.07",28.2204016741769,-0.54078442199796,0.45384239039159,-1.19156877684201,0.233430373867786,0.662840241797532
"Locus10023v1rpkm3.07",6.40541012873944,-0.0207711893524069,0.869011708815089,-0.0239020822639188,0.980930713352085,0.997496295131911
"Locus10024v1rpkm3.07",73.3531290753785,-0.125657782380232,0.320054665823207,-0.39261349950025,0.694604967454906,0.927125954047314
"Locus10025v1rpkm3.06",38.875763706882,0.318439496854575,0.400123530137702,0.795852962571294,0.426117503771751,0.813966860926803
"Locus10026v1rpkm3.06",33.1083651662044,-0.20379114097754,0.446755985549309,-0.456157606320525,0.648276648093742,0.908886239324976
"Locus10028v1rpkm3.06",25.3304656784262,-0.111317944369806,0.512291788778052,-0.217294024242177,0.827979213811125,0.963664395470411
"Locus10029v1rpkm3.06",3.96060278453342,0.153828396277253,1.13239346762677,0.135843592068436,0.891944928964684,NA
"Locus1002v1rpkm123.72",737.917735261966,-0.1822629268848,0.258416045913834,-0.705308086579011,0.480618529122417,0.841551097471489
"Locus10030v1rpkm3.06",31.3129763734804,-0.143363633271428,0.416559121364127,-0.344161550950915,0.730724795911948,0.937447706632828
"Locus10031v1rpkm3.06",41.3794402721935,-0.954522895468403,0.424681479190878,-2.24762072809721,0.0246003846842436,0.219861166159987
