"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Locus10000v1rpkm3.08",12.396561289971,0.402570217574307,0.677280464215287,0.594392188826433,0.552249831680645,NA
"Locus10002v1rpkm3.08",6.48594220060494,1.23237094988951,0.868013251188519,1.41976052577781,0.155677410621283,NA
"Locus10004v1rpkm3.08",14.2600855023092,0.0318894210963807,0.404615627736263,0.0788141112462589,0.937180479811968,0.999623941574797
"Locus10005v1rpkm3.08",15.5751165542679,0.526734487435593,0.389105362499233,1.35370657462124,0.17583000975789,0.997438128200146
"Locus10006v1rpkm3.08",23.2088380746927,0.663332591123142,0.299839554785589,2.21229180918936,0.026946508691695,0.880252617262035
"Locus10007v1rpkm3.07",12.1107602549507,0.0669835447803228,0.501368048633081,0.133601542744787,0.893717664193613,NA
"Locus10008v1rpkm3.07",24.8863363873837,-0.0811901801603345,0.373531963787702,-0.217358052406137,0.827929319030921,0.997438128200146
"Locus10009v1rpkm3.07",4.086436411237,-0.279164622983316,0.776978805190597,-0.359295029823672,0.719374392074594,NA
"Locus10009v2rpkm1.98",8.50007785197678,1.22183298300366,0.52416260972984,2.33101896305309,0.0197523597834811,NA
"Locus1000v1rpkm124.69",389.586464340203,-0.627500615107435,0.307572711420845,-2.04016998845141,0.0413333977879087,0.979629730645527
"Locus10010v1rpkm3.07",19.3055169489019,-0.016667056548773,0.328747457238015,-0.0506986630065583,0.959565642047124,0.999623941574797
"Locus10011v1rpkm3.07",12.3610321642631,1.23028440570733,0.653607981406452,1.8822970965868,0.0597956885100514,NA
"Locus10012v1rpkm3.07",12.3382552424979,-0.308283607711882,0.440459477509339,-0.699913666190428,0.48398122221853,NA
"Locus10013v1rpkm3.07",12.4866832236448,-0.350136104182287,0.458205431142909,-0.76414656043892,0.444779908362643,NA
"Locus10014v1rpkm3.07",1.23360307260517,0.62264300527959,1.4038847970619,0.44351431583466,0.657393766744559,NA
"Locus10015v1rpkm3.07",74.778517595205,0.319748829122056,0.264644970733852,1.20821804485989,0.226963402596629,0.997438128200146
"Locus10016v1rpkm3.07",21.8002597310951,0.206934046240829,0.658566565729586,0.314218876282581,0.753354807010782,0.997438128200146
"Locus10017v1rpkm3.07",73.5193917967822,0.262553758980086,0.331597425211659,0.791784673275125,0.428486240590517,0.997438128200146
"Locus10018v1rpkm3.07",12.8024844949418,-0.199597382056092,0.48427445022454,-0.412157572970339,0.680223932202987,0.997438128200146
"Locus10019v1rpkm3.07",97.4501852379092,1.34715758901987,0.70281417500758,1.91680480691121,0.0552627340512914,0.997438128200146
"Locus1001v1rpkm123.92",629.277297148335,-0.0630033399814638,0.238445817128525,-0.264224974630208,0.791606567726414,0.997438128200146
"Locus10020v1rpkm3.07",28.2808576271828,0.120761974542455,0.290966333838698,0.415037619470441,0.678114363933463,0.997438128200146
"Locus10021v1rpkm3.07",8.35086965807684,0.203849080726512,0.625481874549615,0.325907254903743,0.744494526512822,NA
"Locus10022v1rpkm3.07",11.2447166264199,-0.536633363930418,0.54689373474898,-0.981238821791822,0.326474983908776,NA
"Locus10023v1rpkm3.07",8.02222645340202,-0.0111397056352807,0.478105708695339,-0.0232996708315382,0.981411234281923,NA
"Locus10024v1rpkm3.07",42.7346541706625,0.370163371194836,0.34969114502282,1.05854373627528,0.289807622244554,0.997438128200146
"Locus10025v1rpkm3.06",6.04940576492282,0.204033461641609,1.02543416774743,0.198972755208469,0.842284056655577,NA
"Locus10026v1rpkm3.06",39.316473430249,0.488083750460662,0.326697018868467,1.49399511556967,0.135176895936202,0.997438128200146
"Locus10028v1rpkm3.06",11.8087624171547,0.363115795686643,0.547303497789536,0.663463319991934,0.507033863885886,NA
"Locus1002v1rpkm123.72",335.496150104247,-0.0559028840995787,0.194447353614479,-0.287496245438313,0.773732376362334,0.997438128200146
"Locus10030v1rpkm3.06",11.9268399082876,-0.0915118694694372,0.567333197479539,-0.161301806197825,0.871855700749042,NA
"Locus10031v1rpkm3.06",70.560364096958,-0.118535738509296,0.288966570802612,-0.410205714038341,0.681655049635433,0.997438128200146
"Locus10032v1rpkm3.06",17.907708074976,0.516102829807956,0.623729371363144,0.827446731713191,0.407983902514836,0.997438128200146
"Locus10033v1rpkm3.06",28.4866110581085,-0.235200983788499,0.30334935947715,-0.775346894398883,0.438134706293299,0.997438128200146
"Locus10035v1rpkm3.06",2.9544160798008,-0.606471205945731,1.18894347212339,-0.510092548691661,0.609986625215156,NA
"Locus10036v1rpkm3.06",25.1924649687762,0.340712891911675,0.318391299314725,1.0701074201619,0.28457095954127,0.997438128200146
"Locus10037v1rpkm3.06",10.4176058687783,0.00757640357383613,0.62422103858608,0.0121373729904993,0.990316015250123,NA
"Locus10038v1rpkm3.05",11.6699077649295,0.0711937323567291,0.395985960759466,0.179788526391657,0.857318591455047,NA
"Locus10039v1rpkm3.05",28.7909867043202,0.276070165089485,0.322730286483533,0.855420692298648,0.392318292278854,0.997438128200146
"Locus1003v1rpkm123.70",861.310688030354,-0.151293327869302,0.148565830908554,-1.01835884431883,0.308507453122865,0.997438128200146
"Locus10040v1rpkm3.05",12.0185692584698,-0.12968944270979,0.475233228581147,-0.272896411509334,0.784932845065001,NA
"Locus10041v1rpkm3.05",16.2779449331073,0.347675280206573,0.71616522148218,0.485467975514116,0.627344423977958,0.997438128200146
"Locus10042v1rpkm3.05",22.3053853976146,0.413349495724883,0.550507277521639,0.750852009778627,0.452741724658474,0.997438128200146
"Locus10043v1rpkm3.05",7.21195999281193,0.3837694462363,0.725735007427694,0.528801066930116,0.59694345754374,NA
"Locus10044v1rpkm3.05",9.38670085612221,0.453433483407747,0.555513964565076,0.81624137705116,0.414362095865049,NA
"Locus10045v1rpkm3.05",44.267548420787,-0.0230412248302741,0.25536993031923,-0.0902268516949938,0.928106946779913,0.999623941574797
"Locus10046v1rpkm3.05",13.1723451476916,-0.290445679984596,0.493682670096481,-0.588324641672825,0.556314408736459,0.997438128200146
"Locus10047v1rpkm3.05",1.28932624292324,1.304940072295,1.59318776041797,0.819074879129533,0.412743693352449,NA
"Locus10048v1rpkm3.05",65.5907490595554,0.118188194023897,0.31899814845064,0.370498056486947,0.711011424391182,0.997438128200146
"Locus10049v1rpkm3.04",21.1403852576126,-0.229753244532657,0.377203946796559,-0.609095547604574,0.542461108612888,0.997438128200146
"Locus1004v1rpkm123.58",792.225783875002,-0.271250491882655,0.241283321191713,-1.12419909732232,0.260928572324761,0.997438128200146
"Locus1004v2rpkm73.82",286.717424148183,-0.280891039644982,0.308456909293836,-0.910632996641373,0.36248877864412,0.997438128200146
"Locus10050v1rpkm3.04",5.07182284002474,0.68351485281123,0.843030563553604,0.810783004034906,0.41749029645676,NA
"Locus10051v1rpkm3.04",10.735332070349,-0.239483209636251,0.611794244355017,-0.391444038328157,0.695469046028509,NA
"Locus10051v2rpkm2.34",15.96986351671,-0.159966415847278,0.4451579771681,-0.359347521670654,0.719335127974428,0.997438128200146
"Locus10051v3rpkm1.57",0.620482324759318,-0.875300221758445,5.03737553834071,-0.173761160964935,0.862053169045137,NA
"Locus10051v4rpkm1.12",1.40292629489378,-0.666451594592167,3.28726438166924,-0.202737448897782,0.839340250969986,NA
"Locus10051v5rpkm1.07",12.0011478684674,0.171499437688141,0.506964522436,0.338286862489064,0.735147022967942,NA
"Locus10051v6rpkm0.00_PRE",1.95855861131929,0.788140672709069,1.29903174060729,0.606713945527318,0.544040765732901,NA
